format,k,x,quantized,abs_error,rel_error
f32_like,17.300000,1.9952623149688502e17,1.9952622760886272e17,3.8880223040000000e9,1.9486271428229223e-8
f32_like,17.400000,2.5118864315095514e17,2.5118863686578995e17,6.2851651840000000e9,2.5021693278636195e-8
f32_like,17.500000,3.1622776601683533e17,3.1622775612584755e17,9.8909877760000000e9,3.1278049681043583e-8
f32_like,17.600000,3.9810717055349530e17,3.9810718445548339e17,1.3901988096000000e10,3.4920215269350273e-8
f32_like,17.700000,5.0118723362727149e17,5.0118722419320422e17,9.4340672640000000e9,1.8823438888740793e-8
f32_like,17.800000,6.3095734448019430e17,6.3095735893937357e17,1.4459179264000000e10,2.2916254784088456e-8
f32_like,17.900000,7.9432823472428544e17,7.9432822543299379e17,9.2912916480000000e9,1.1697043164058049e-8
f32_like,18.000000,1.0000000000000082e18,9.9999998430674944e17,1.5693258752000000e10,1.5693258751999870e-8
f32_like,18.100000,1.2589254117941816e18,1.2589254206407311e18,8.8465495040000000e9,7.0270640509132078e-9
f32_like,18.200000,1.5848931924611369e18,1.5848932348809708e18,4.2419833856000000e10,2.6765105723072361e-8
f32_like,18.300000,1.9952623149689155e18,1.9952623104483656e18,4.5205498880000000e9,2.2656418928407549e-9
f32_like,18.400000,2.5118864315096335e18,2.5118865404565914e18,1.0894695782400000e11,4.3372565119722917e-8
f32_like,18.500000,3.1622776601684567e18,3.1622776299779523e18,3.0190504448000000e10,9.5470757765122152e-9
f32_like,18.600000,3.9810717055350830e18,3.9810715696769270e18,1.3585815603200000e11,3.4126025874668273e-8
f32_like,18.700000,5.0118723362728786e18,5.0118725168099492e18,1.8053707059200000e11,3.6021881340708278e-8
f32_like,18.800000,6.3095734448021494e18,6.3095733145158287e18,1.3028632064000000e11,2.0648990265313475e-8
f32_like,18.900000,7.9432823472431135e18,7.9432821168909844e18,2.3035212902400000e11,2.8999614888919144e-8
f32_like,19.000000,1.0000000000000410e19,9.9999999805064479e18,1.9493961728000000e10,1.9493961727999204e-9
f32_like,19.100000,1.2589254117942229e19,1.2589254206407311e19,8.8465082368000000e10,7.0270312712108489e-9
f32_like,19.200000,1.5848931924611887e19,1.5848932348809708e19,4.2419782041600000e11,2.6765073030395256e-8
f32_like,19.300000,1.9952623149689807e19,1.9952624203995283e19,1.0543054766080000e12,5.2840444521921960e-8
f32_like,19.400000,2.5118864315097158e19,2.5118864305054286e19,1.0042871808000000e10,3.9981392797141494e-10
f32_like,19.500000,3.1622776601685602e19,3.1622776849535336e19,2.4784973414400000e11,7.8376967736219842e-9
f32_like,19.600000,3.9810717055352136e19,3.9810716796280898e19,2.5907123814400000e11,6.5075752788826139e-9
f32_like,19.700000,5.0118723362730426e19,5.0118721869564609e19,1.4931658178560000e12,2.9792574863675729e-8
f32_like,19.800000,6.3095734448023560e19,6.3095734244669915e19,2.0335364505600000e11,3.2229380771138632e-9
f32_like,19.900000,7.9432823472433742e19,7.9432827765979611e19,4.2935458693120000e12,5.4052540015803749e-8
f32_like,20.000000,1.0000000000000736e20,1.0000000200408773e20,2.0040803778560000e12,2.0040803778558527e-8
f64_like,-20.000000,9.9999999999999995e-21,9.9999999999999995e-21,0.0000000000000000e0,0.0000000000000000e0
f64_like,-19.900000,1.2589254117941713e-20,1.2589254117941713e-20,0.0000000000000000e0,0.0000000000000000e0
f64_like,-19.800000,1.5848931924611240e-20,1.5848931924611240e-20,0.0000000000000000e0,0.0000000000000000e0
f64_like,-19.700000,1.9952623149688993e-20,1.9952623149688993e-20,0.0000000000000000e0,0.0000000000000000e0
f64_like,-19.600000,2.5118864315096130e-20,2.5118864315096130e-20,0.0000000000000000e0,0.0000000000000000e0
f64_like,-19.500000,3.1622776601684310e-20,3.1622776601684310e-20,0.0000000000000000e0,0.0000000000000000e0
f64_like,-19.400000,3.9810717055350505e-20,3.9810717055350505e-20,0.0000000000000000e0,0.0000000000000000e0
f64_like,-19.300000,5.0118723362728377e-20,5.0118723362728377e-20,0.0000000000000000e0,0.0000000000000000e0
f64_like,-19.200000,6.3095734448020972e-20,6.3095734448020972e-20,0.0000000000000000e0,0.0000000000000000e0
f64_like,-19.100000,7.9432823472430495e-20,7.9432823472430495e-20,0.0000000000000000e0,0.0000000000000000e0
f64_like,-19.000000,1.0000000000000327e-19,1.0000000000000327e-19,0.0000000000000000e0,0.0000000000000000e0
f64_like,-18.900000,1.2589254117942125e-19,1.2589254117942125e-19,0.0000000000000000e0,0.0000000000000000e0
f64_like,-18.800000,1.5848931924611756e-19,1.5848931924611756e-19,0.0000000000000000e0,0.0000000000000000e0
f64_like,-18.700000,1.9952623149689646e-19,1.9952623149689646e-19,0.0000000000000000e0,0.0000000000000000e0
f64_like,-18.600000,2.5118864315096954e-19,2.5118864315096954e-19,0.0000000000000000e0,0.0000000000000000e0
f64_like,-18.500000,3.1622776601685346e-19,3.1622776601685346e-19,0.0000000000000000e0,0.0000000000000000e0
f64_like,-18.400000,3.9810717055351808e-19,3.9810717055351808e-19,0.0000000000000000e0,0.0000000000000000e0
f64_like,-18.300000,5.0118723362730019e-19,5.0118723362730019e-19,0.0000000000000000e0,0.0000000000000000e0
f64_like,-18.200000,6.3095734448023043e-19,6.3095734448023043e-19,0.0000000000000000e0,0.0000000000000000e0
f64_like,-18.100000,7.9432823472433090e-19,7.9432823472433090e-19,0.0000000000000000e0,0.0000000000000000e0
f64_like,-18.000000,1.0000000000000654e-18,1.0000000000000654e-18,0.0000000000000000e0,0.0000000000000000e0
f64_like,-17.900000,1.2589254117942538e-18,1.2589254117942538e-18,0.0000000000000000e0,0.0000000000000000e0
f64_like,-17.800000,1.5848931924612276e-18,1.5848931924612276e-18,0.0000000000000000e0,0.0000000000000000e0
f64_like,-17.700000,1.9952623149690300e-18,1.9952623149690300e-18,0.0000000000000000e0,0.0000000000000000e0
f64_like,-17.600000,2.5118864315097775e-18,2.5118864315097775e-18,0.0000000000000000e0,0.0000000000000000e0
f64_like,-17.500000,3.1622776601686379e-18,3.1622776601686379e-18,0.0000000000000000e0,0.0000000000000000e0
f64_like,-17.400000,3.9810717055353111e-18,3.9810717055353111e-18,0.0000000000000000e0,0.0000000000000000e0
f64_like,-17.300000,5.0118723362731654e-18,5.0118723362731654e-18,0.0000000000000000e0,0.0000000000000000e0
f64_like,-17.200000,6.3095734448025109e-18,6.3095734448025109e-18,0.0000000000000000e0,0.0000000000000000e0
f64_like,-17.100000,7.9432823472435692e-18,7.9432823472435692e-18,0.0000000000000000e0,0.0000000000000000e0
f64_like,-17.000000,1.0000000000000982e-17,1.0000000000000982e-17,0.0000000000000000e0,0.0000000000000000e0
f64_like,-16.900000,1.2589254117942949e-17,1.2589254117942949e-17,0.0000000000000000e0,0.0000000000000000e0
f64_like,-16.800000,1.5848931924612793e-17,1.5848931924612793e-17,0.0000000000000000e0,0.0000000000000000e0
f64_like,-16.700000,1.9952623149690950e-17,1.9952623149690950e-17,0.0000000000000000e0,0.0000000000000000e0
f64_like,-16.600000,2.5118864315098596e-17,2.5118864315098596e-17,0.0000000000000000e0,0.0000000000000000e0
f64_like,-16.500000,3.1622776601687413e-17,3.1622776601687413e-17,0.0000000000000000e0,0.0000000000000000e0
f64_like,-16.400000,3.9810717055354416e-17,3.9810717055354416e-17,0.0000000000000000e0,0.0000000000000000e0
f64_like,-16.300000,5.0118723362733295e-17,5.0118723362733295e-17,0.0000000000000000e0,0.0000000000000000e0
f64_like,-16.200000,6.3095734448027167e-17,6.3095734448027167e-17,0.0000000000000000e0,0.0000000000000000e0
f64_like,-16.100000,7.9432823472438292e-17,7.9432823472438292e-17,0.0000000000000000e0,0.0000000000000000e0
f64_like,-16.000000,1.0000000000001268e-16,1.0000000000001268e-16,0.0000000000000000e0,0.0000000000000000e0
f64_like,-15.900000,1.2589254117943259e-16,1.2589254117943259e-16,0.0000000000000000e0,0.0000000000000000e0
f64_like,-15.800000,1.5848931924613118e-16,1.5848931924613118e-16,0.0000000000000000e0,0.0000000000000000e0
f64_like,-15.700000,1.9952623149691277e-16,1.9952623149691277e-16,0.0000000000000000e0,0.0000000000000000e0
f64_like,-15.600000,2.5118864315098902e-16,2.5118864315098902e-16,0.0000000000000000e0,0.0000000000000000e0
f64_like,-15.500000,3.1622776601687673e-16,3.1622776601687673e-16,0.0000000000000000e0,0.0000000000000000e0
f64_like,-15.400000,3.9810717055354576e-16,3.9810717055354576e-16,0.0000000000000000e0,0.0000000000000000e0
f64_like,-15.300000,5.0118723362733299e-16,5.0118723362733299e-16,0.0000000000000000e0,0.0000000000000000e0
f64_like,-15.200000,6.3095734448026914e-16,6.3095734448026914e-16,0.0000000000000000e0,0.0000000000000000e0
f64_like,-15.100000,7.9432823472437639e-16,7.9432823472437639e-16,0.0000000000000000e0,0.0000000000000000e0
f64_like,-15.000000,1.0000000000001186e-15,1.0000000000001186e-15,0.0000000000000000e0,0.0000000000000000e0
f64_like,-14.900000,1.2589254117943156e-15,1.2589254117943156e-15,0.0000000000000000e0,0.0000000000000000e0
f64_like,-14.800000,1.5848931924612989e-15,1.5848931924612989e-15,0.0000000000000000e0,0.0000000000000000e0
f64_like,-14.700000,1.9952623149691113e-15,1.9952623149691113e-15,0.0000000000000000e0,0.0000000000000000e0
f64_like,-14.600000,2.5118864315098696e-15,2.5118864315098696e-15,0.0000000000000000e0,0.0000000000000000e0
f64_like,-14.500000,3.1622776601687415e-15,3.1622776601687415e-15,0.0000000000000000e0,0.0000000000000000e0
f64_like,-14.400000,3.9810717055354254e-15,3.9810717055354254e-15,0.0000000000000000e0,0.0000000000000000e0
f64_like,-14.300000,5.0118723362732889e-15,5.0118723362732889e-15,0.0000000000000000e0,0.0000000000000000e0
f64_like,-14.200000,6.3095734448026395e-15,6.3095734448026395e-15,0.0000000000000000e0,0.0000000000000000e0
f64_like,-14.100000,7.9432823472436990e-15,7.9432823472436990e-15,0.0000000000000000e0,0.0000000000000000e0
f64_like,-14.000000,1.0000000000001104e-14,1.0000000000001104e-14,0.0000000000000000e0,0.0000000000000000e0
f64_like,-13.900000,1.2589254117943052e-14,1.2589254117943052e-14,0.0000000000000000e0,0.0000000000000000e0
f64_like,-13.800000,1.5848931924612858e-14,1.5848931924612858e-14,0.0000000000000000e0,0.0000000000000000e0
f64_like,-13.700000,1.9952623149690952e-14,1.9952623149690952e-14,0.0000000000000000e0,0.0000000000000000e0
f64_like,-13.600000,2.5118864315098492e-14,2.5118864315098492e-14,0.0000000000000000e0,0.0000000000000000e0
f64_like,-13.500000,3.1622776601687159e-14,3.1622776601687159e-14,0.0000000000000000e0,0.0000000000000000e0
f64_like,-13.400000,3.9810717055353928e-14,3.9810717055353928e-14,0.0000000000000000e0,0.0000000000000000e0
f64_like,-13.300000,5.0118723362732477e-14,5.0118723362732477e-14,0.0000000000000000e0,0.0000000000000000e0
f64_like,-13.200000,6.3095734448025879e-14,6.3095734448025879e-14,0.0000000000000000e0,0.0000000000000000e0
f64_like,-13.100000,7.9432823472436337e-14,7.9432823472436337e-14,0.0000000000000000e0,0.0000000000000000e0
f64_like,-13.000000,1.0000000000001023e-13,1.0000000000001023e-13,0.0000000000000000e0,0.0000000000000000e0
f64_like,-12.900000,1.2589254117942950e-13,1.2589254117942950e-13,0.0000000000000000e0,0.0000000000000000e0
f64_like,-12.800000,1.5848931924612730e-13,1.5848931924612730e-13,0.0000000000000000e0,0.0000000000000000e0
f64_like,-12.700000,1.9952623149690786e-13,1.9952623149690786e-13,0.0000000000000000e0,0.0000000000000000e0
f64_like,-12.600000,2.5118864315098289e-13,2.5118864315098289e-13,0.0000000000000000e0,0.0000000000000000e0
f64_like,-12.500000,3.1622776601686897e-13,3.1622776601686897e-13,0.0000000000000000e0,0.0000000000000000e0
f64_like,-12.400000,3.9810717055353600e-13,3.9810717055353600e-13,0.0000000000000000e0,0.0000000000000000e0
f64_like,-12.300000,5.0118723362732064e-13,5.0118723362732064e-13,0.0000000000000000e0,0.0000000000000000e0
f64_like,-12.200000,6.3095734448025361e-13,6.3095734448025361e-13,0.0000000000000000e0,0.0000000000000000e0
f64_like,-12.100000,7.9432823472435688e-13,7.9432823472435688e-13,0.0000000000000000e0,0.0000000000000000e0
f64_like,-12.000000,1.0000000000000941e-12,1.0000000000000941e-12,0.0000000000000000e0,0.0000000000000000e0
f64_like,-11.900000,1.2589254117942846e-12,1.2589254117942846e-12,0.0000000000000000e0,0.0000000000000000e0
f64_like,-11.800000,1.5848931924612600e-12,1.5848931924612600e-12,0.0000000000000000e0,0.0000000000000000e0
f64_like,-11.700000,1.9952623149690625e-12,1.9952623149690625e-12,0.0000000000000000e0,0.0000000000000000e0
f64_like,-11.600000,2.5118864315098081e-12,2.5118864315098081e-12,0.0000000000000000e0,0.0000000000000000e0
f64_like,-11.500000,3.1622776601686637e-12,3.1622776601686637e-12,0.0000000000000000e0,0.0000000000000000e0
f64_like,-11.400000,3.9810717055353274e-12,3.9810717055353274e-12,0.0000000000000000e0,0.0000000000000000e0
f64_like,-11.300000,5.0118723362731654e-12,5.0118723362731654e-12,0.0000000000000000e0,0.0000000000000000e0
f64_like,-11.200000,6.3095734448024847e-12,6.3095734448024847e-12,0.0000000000000000e0,0.0000000000000000e0
f64_like,-11.100000,7.9432823472435032e-12,7.9432823472435032e-12,0.0000000000000000e0,0.0000000000000000e0
f64_like,-11.000000,1.0000000000000859e-11,1.0000000000000859e-11,0.0000000000000000e0,0.0000000000000000e0
f64_like,-10.900000,1.2589254117942742e-11,1.2589254117942742e-11,0.0000000000000000e0,0.0000000000000000e0
f64_like,-10.800000,1.5848931924612471e-11,1.5848931924612471e-11,0.0000000000000000e0,0.0000000000000000e0
f64_like,-10.700000,1.9952623149690460e-11,1.9952623149690460e-11,0.0000000000000000e0,0.0000000000000000e0
f64_like,-10.600000,2.5118864315097875e-11,2.5118864315097875e-11,0.0000000000000000e0,0.0000000000000000e0
f64_like,-10.500000,3.1622776601686379e-11,3.1622776601686379e-11,0.0000000000000000e0,0.0000000000000000e0
f64_like,-10.400000,3.9810717055352952e-11,3.9810717055352952e-11,0.0000000000000000e0,0.0000000000000000e0
f64_like,-10.300000,5.0118723362731245e-11,5.0118723362731245e-11,0.0000000000000000e0,0.0000000000000000e0
f64_like,-10.200000,6.3095734448024336e-11,6.3095734448024336e-11,0.0000000000000000e0,0.0000000000000000e0
f64_like,-10.100000,7.9432823472434383e-11,7.9432823472434383e-11,0.0000000000000000e0,0.0000000000000000e0
f64_like,-10.000000,1.0000000000000777e-10,1.0000000000000777e-10,0.0000000000000000e0,0.0000000000000000e0
f64_like,-9.900000,1.2589254117942641e-10,1.2589254117942641e-10,0.0000000000000000e0,0.0000000000000000e0
f64_like,-9.800000,1.5848931924612342e-10,1.5848931924612342e-10,0.0000000000000000e0,0.0000000000000000e0
f64_like,-9.700000,1.9952623149690297e-10,1.9952623149690297e-10,0.0000000000000000e0,0.0000000000000000e0
f64_like,-9.600000,2.5118864315097671e-10,2.5118864315097671e-10,0.0000000000000000e0,0.0000000000000000e0
f64_like,-9.500000,3.1622776601686122e-10,3.1622776601686122e-10,0.0000000000000000e0,0.0000000000000000e0
f64_like,-9.400000,3.9810717055352625e-10,3.9810717055352625e-10,0.0000000000000000e0,0.0000000000000000e0
f64_like,-9.300000,5.0118723362730834e-10,5.0118723362730834e-10,0.0000000000000000e0,0.0000000000000000e0
f64_like,-9.200000,6.3095734448023819e-10,6.3095734448023819e-10,0.0000000000000000e0,0.0000000000000000e0
f64_like,-9.100000,7.9432823472433739e-10,7.9432823472433739e-10,0.0000000000000000e0,0.0000000000000000e0
f64_like,-9.000000,1.0000000000000695e-9,1.0000000000000695e-9,0.0000000000000000e0,0.0000000000000000e0
f64_like,-8.900000,1.2589254117942537e-9,1.2589254117942537e-9,0.0000000000000000e0,0.0000000000000000e0
f64_like,-8.800000,1.5848931924612212e-9,1.5848931924612212e-9,0.0000000000000000e0,0.0000000000000000e0
f64_like,-8.700000,1.9952623149690135e-9,1.9952623149690135e-9,0.0000000000000000e0,0.0000000000000000e0
f64_like,-8.600000,2.5118864315097466e-9,2.5118864315097466e-9,0.0000000000000000e0,0.0000000000000000e0
f64_like,-8.500000,3.1622776601685863e-9,3.1622776601685863e-9,0.0000000000000000e0,0.0000000000000000e0
f64_like,-8.400000,3.9810717055352295e-9,3.9810717055352295e-9,0.0000000000000000e0,0.0000000000000000e0
f64_like,-8.300000,5.0118723362730423e-9,5.0118723362730423e-9,0.0000000000000000e0,0.0000000000000000e0
f64_like,-8.200000,6.3095734448023300e-9,6.3095734448023300e-9,0.0000000000000000e0,0.0000000000000000e0
f64_like,-8.100000,7.9432823472433083e-9,7.9432823472433083e-9,0.0000000000000000e0,0.0000000000000000e0
f64_like,-8.000000,1.0000000000000614e-8,1.0000000000000614e-8,0.0000000000000000e0,0.0000000000000000e0
f64_like,-7.900000,1.2589254117942434e-8,1.2589254117942434e-8,0.0000000000000000e0,0.0000000000000000e0
f64_like,-7.800000,1.5848931924612082e-8,1.5848931924612082e-8,0.0000000000000000e0,0.0000000000000000e0
f64_like,-7.700000,1.9952623149689971e-8,1.9952623149689971e-8,0.0000000000000000e0,0.0000000000000000e0
f64_like,-7.600000,2.5118864315097260e-8,2.5118864315097260e-8,0.0000000000000000e0,0.0000000000000000e0
f64_like,-7.500000,3.1622776601685605e-8,3.1622776601685605e-8,0.0000000000000000e0,0.0000000000000000e0
f64_like,-7.400000,3.9810717055351973e-8,3.9810717055351973e-8,0.0000000000000000e0,0.0000000000000000e0
f64_like,-7.300000,5.0118723362730016e-8,5.0118723362730016e-8,0.0000000000000000e0,0.0000000000000000e0
f64_like,-7.200000,6.3095734448022777e-8,6.3095734448022777e-8,0.0000000000000000e0,0.0000000000000000e0
f64_like,-7.100000,7.9432823472432442e-8,7.9432823472432442e-8,0.0000000000000000e0,0.0000000000000000e0
f64_like,-7.000000,1.0000000000000532e-7,1.0000000000000532e-7,0.0000000000000000e0,0.0000000000000000e0
f64_like,-6.900000,1.2589254117942331e-7,1.2589254117942331e-7,0.0000000000000000e0,0.0000000000000000e0
f64_like,-6.800000,1.5848931924611951e-7,1.5848931924611951e-7,0.0000000000000000e0,0.0000000000000000e0
f64_like,-6.700000,1.9952623149689809e-7,1.9952623149689809e-7,0.0000000000000000e0,0.0000000000000000e0
f64_like,-6.600000,2.5118864315097056e-7,2.5118864315097056e-7,0.0000000000000000e0,0.0000000000000000e0
f64_like,-6.500000,3.1622776601685343e-7,3.1622776601685343e-7,0.0000000000000000e0,0.0000000000000000e0
f64_like,-6.400000,3.9810717055351646e-7,3.9810717055351646e-7,0.0000000000000000e0,0.0000000000000000e0
f64_like,-6.300000,5.0118723362729611e-7,5.0118723362729611e-7,0.0000000000000000e0,0.0000000000000000e0
f64_like,-6.200000,6.3095734448022272e-7,6.3095734448022272e-7,0.0000000000000000e0,0.0000000000000000e0
f64_like,-6.100000,7.9432823472431788e-7,7.9432823472431788e-7,0.0000000000000000e0,0.0000000000000000e0
f64_like,-6.000000,1.0000000000000451e-6,1.0000000000000451e-6,0.0000000000000000e0,0.0000000000000000e0
f64_like,-5.900000,1.2589254117942229e-6,1.2589254117942229e-6,0.0000000000000000e0,0.0000000000000000e0
f64_like,-5.800000,1.5848931924611823e-6,1.5848931924611823e-6,0.0000000000000000e0,0.0000000000000000e0
f64_like,-5.700000,1.9952623149689647e-6,1.9952623149689647e-6,0.0000000000000000e0,0.0000000000000000e0
f64_like,-5.600000,2.5118864315096848e-6,2.5118864315096848e-6,0.0000000000000000e0,0.0000000000000000e0
f64_like,-5.500000,3.1622776601685088e-6,3.1622776601685088e-6,0.0000000000000000e0,0.0000000000000000e0
f64_like,-5.400000,3.9810717055351317e-6,3.9810717055351317e-6,0.0000000000000000e0,0.0000000000000000e0
f64_like,-5.300000,5.0118723362729198e-6,5.0118723362729198e-6,0.0000000000000000e0,0.0000000000000000e0
f64_like,-5.200000,6.3095734448021753e-6,6.3095734448021753e-6,0.0000000000000000e0,0.0000000000000000e0
f64_like,-5.100000,7.9432823472431131e-6,7.9432823472431131e-6,0.0000000000000000e0,0.0000000000000000e0
f64_like,-5.000000,1.0000000000000368e-5,1.0000000000000368e-5,0.0000000000000000e0,0.0000000000000000e0
f64_like,-4.900000,1.2589254117942125e-5,1.2589254117942125e-5,0.0000000000000000e0,0.0000000000000000e0
f64_like,-4.800000,1.5848931924611693e-5,1.5848931924611693e-5,0.0000000000000000e0,0.0000000000000000e0
f64_like,-4.700000,1.9952623149689481e-5,1.9952623149689481e-5,0.0000000000000000e0,0.0000000000000000e0
f64_like,-4.600000,2.5118864315096645e-5,2.5118864315096645e-5,0.0000000000000000e0,0.0000000000000000e0
f64_like,-4.500000,3.1622776601684825e-5,3.1622776601684825e-5,0.0000000000000000e0,0.0000000000000000e0
f64_like,-4.400000,3.9810717055350996e-5,3.9810717055350996e-5,0.0000000000000000e0,0.0000000000000000e0
f64_like,-4.300000,5.0118723362728790e-5,5.0118723362728790e-5,0.0000000000000000e0,0.0000000000000000e0
f64_like,-4.200000,6.3095734448021231e-5,6.3095734448021231e-5,0.0000000000000000e0,0.0000000000000000e0
f64_like,-4.100000,7.9432823472430484e-5,7.9432823472430484e-5,0.0000000000000000e0,0.0000000000000000e0
f64_like,-4.000000,1.0000000000000296e-4,1.0000000000000296e-4,0.0000000000000000e0,0.0000000000000000e0
f64_like,-3.900000,1.2589254117942048e-4,1.2589254117942048e-4,0.0000000000000000e0,0.0000000000000000e0
f64_like,-3.800000,1.5848931924611611e-4,1.5848931924611611e-4,0.0000000000000000e0,0.0000000000000000e0
f64_like,-3.700000,1.9952623149689400e-4,1.9952623149689400e-4,0.0000000000000000e0,0.0000000000000000e0
f64_like,-3.600000,2.5118864315096565e-4,2.5118864315096565e-4,0.0000000000000000e0,0.0000000000000000e0
f64_like,-3.500000,3.1622776601684764e-4,3.1622776601684764e-4,0.0000000000000000e0,0.0000000000000000e0
f64_like,-3.400000,3.9810717055350955e-4,3.9810717055350955e-4,0.0000000000000000e0,0.0000000000000000e0
f64_like,-3.300000,5.0118723362728781e-4,5.0118723362728781e-4,0.0000000000000000e0,0.0000000000000000e0
f64_like,-3.200000,6.3095734448021304e-4,6.3095734448021304e-4,0.0000000000000000e0,0.0000000000000000e0
f64_like,-3.100000,7.9432823472430647e-4,7.9432823472430647e-4,0.0000000000000000e0,0.0000000000000000e0
f64_like,-3.000000,1.0000000000000317e-3,1.0000000000000317e-3,0.0000000000000000e0,0.0000000000000000e0
f64_like,-2.900000,1.2589254117942074e-3,1.2589254117942074e-3,0.0000000000000000e0,0.0000000000000000e0
f64_like,-2.800000,1.5848931924611644e-3,1.5848931924611644e-3,0.0000000000000000e0,0.0000000000000000e0
f64_like,-2.700000,1.9952623149689440e-3,1.9952623149689440e-3,0.0000000000000000e0,0.0000000000000000e0
f64_like,-2.600000,2.5118864315096618e-3,2.5118864315096618e-3,0.0000000000000000e0,0.0000000000000000e0
f64_like,-2.500000,3.1622776601684826e-3,3.1622776601684826e-3,0.0000000000000000e0,0.0000000000000000e0
f64_like,-2.400000,3.9810717055351035e-3,3.9810717055351035e-3,0.0000000000000000e0,0.0000000000000000e0
f64_like,-2.300000,5.0118723362728886e-3,5.0118723362728886e-3,0.0000000000000000e0,0.0000000000000000e0
f64_like,-2.200000,6.3095734448021428e-3,6.3095734448021428e-3,0.0000000000000000e0,0.0000000000000000e0
f64_like,-2.100000,7.9432823472430809e-3,7.9432823472430809e-3,0.0000000000000000e0,0.0000000000000000e0
f64_like,-2.000000,1.0000000000000337e-2,1.0000000000000337e-2,0.0000000000000000e0,0.0000000000000000e0
f64_like,-1.900000,1.2589254117942100e-2,1.2589254117942100e-2,0.0000000000000000e0,0.0000000000000000e0
f64_like,-1.800000,1.5848931924611676e-2,1.5848931924611676e-2,0.0000000000000000e0,0.0000000000000000e0
f64_like,-1.700000,1.9952623149689482e-2,1.9952623149689482e-2,0.0000000000000000e0,0.0000000000000000e0
f64_like,-1.600000,2.5118864315096669e-2,2.5118864315096669e-2,0.0000000000000000e0,0.0000000000000000e0
f64_like,-1.500000,3.1622776601684895e-2,3.1622776601684895e-2,0.0000000000000000e0,0.0000000000000000e0
f64_like,-1.400000,3.9810717055351115e-2,3.9810717055351115e-2,0.0000000000000000e0,0.0000000000000000e0
f64_like,-1.300000,5.0118723362728990e-2,5.0118723362728990e-2,0.0000000000000000e0,0.0000000000000000e0
f64_like,-1.200000,6.3095734448021551e-2,6.3095734448021551e-2,0.0000000000000000e0,0.0000000000000000e0
f64_like,-1.100000,7.9432823472430983e-2,7.9432823472430983e-2,0.0000000000000000e0,0.0000000000000000e0
f64_like,-1.000000,1.0000000000000356e-1,1.0000000000000356e-1,0.0000000000000000e0,0.0000000000000000e0
f64_like,-0.900000,1.2589254117942120e-1,1.2589254117942120e-1,0.0000000000000000e0,0.0000000000000000e0
f64_like,-0.800000,1.5848931924611698e-1,1.5848931924611698e-1,0.0000000000000000e0,0.0000000000000000e0
f64_like,-0.700000,1.9952623149689502e-1,1.9952623149689502e-1,0.0000000000000000e0,0.0000000000000000e0
f64_like,-0.600000,2.5118864315096689e-1,2.5118864315096689e-1,0.0000000000000000e0,0.0000000000000000e0
f64_like,-0.500000,3.1622776601684910e-1,3.1622776601684910e-1,0.0000000000000000e0,0.0000000000000000e0
f64_like,-0.400000,3.9810717055351130e-1,3.9810717055351130e-1,0.0000000000000000e0,0.0000000000000000e0
f64_like,-0.300000,5.0118723362728990e-1,5.0118723362728990e-1,0.0000000000000000e0,0.0000000000000000e0
f64_like,-0.200000,6.3095734448021545e-1,6.3095734448021545e-1,0.0000000000000000e0,0.0000000000000000e0
f64_like,-0.100000,7.9432823472430947e-1,7.9432823472430947e-1,0.0000000000000000e0,0.0000000000000000e0
f64_like,0.000000,1.0000000000000353e0,1.0000000000000353e0,0.0000000000000000e0,0.0000000000000000e0
f64_like,0.100000,1.2589254117942115e0,1.2589254117942115e0,0.0000000000000000e0,0.0000000000000000e0
f64_like,0.200000,1.5848931924611693e0,1.5848931924611693e0,0.0000000000000000e0,0.0000000000000000e0
f64_like,0.300000,1.9952623149689499e0,1.9952623149689499e0,0.0000000000000000e0,0.0000000000000000e0
f64_like,0.400000,2.5118864315096689e0,2.5118864315096689e0,0.0000000000000000e0,0.0000000000000000e0
f64_like,0.500000,3.1622776601684910e0,3.1622776601684910e0,0.0000000000000000e0,0.0000000000000000e0
f64_like,0.600000,3.9810717055351126e0,3.9810717055351126e0,0.0000000000000000e0,0.0000000000000000e0
f64_like,0.700000,5.0118723362728987e0,5.0118723362728987e0,0.0000000000000000e0,0.0000000000000000e0
f64_like,0.800000,6.3095734448021545e0,6.3095734448021545e0,0.0000000000000000e0,0.0000000000000000e0
f64_like,0.900000,7.9432823472430938e0,7.9432823472430938e0,0.0000000000000000e0,0.0000000000000000e0
f64_like,1.000000,1.0000000000000353e1,1.0000000000000353e1,0.0000000000000000e0,0.0000000000000000e0
f64_like,1.100000,1.2589254117942119e1,1.2589254117942119e1,0.0000000000000000e0,0.0000000000000000e0
f64_like,1.200000,1.5848931924611701e1,1.5848931924611701e1,0.0000000000000000e0,0.0000000000000000e0
f64_like,1.300000,1.9952623149689511e1,1.9952623149689511e1,0.0000000000000000e0,0.0000000000000000e0
f64_like,1.400000,2.5118864315096708e1,2.5118864315096708e1,0.0000000000000000e0,0.0000000000000000e0
f64_like,1.500000,3.1622776601684940e1,3.1622776601684940e1,0.0000000000000000e0,0.0000000000000000e0
f64_like,1.600000,3.9810717055351176e1,3.9810717055351176e1,0.0000000000000000e0,0.0000000000000000e0
f64_like,1.700000,5.0118723362729071e1,5.0118723362729071e1,0.0000000000000000e0,0.0000000000000000e0
f64_like,1.800000,6.3095734448021652e1,6.3095734448021652e1,0.0000000000000000e0,0.0000000000000000e0
